patient_id	SLC7A11	ABCC1	ABCC2	ABCC3	GGT1	GGT5	DPEP1	SLC1A4	SLC1A5
TCGA-MP-A4T6	1.61819166150627	5.45267779300245	0.583711622893664	7.36700667622845	0.800910251058352	3.69258342207659	1.60563655770366	4.1794473537201	6.83556158695059
TCGA-55-8094	2.55141757878719	3.83830639213608	3.41513668115357	3.83434715935138	1.19257294138692	1.8734588777622	5.77225254247541	4.93602539966154	6.83596322248571
TCGA-55-7281	0.69269500028227	4.55593882799576	0.127633279725874	6.3978457356307	0.533463676720404	4.58085097795087	1.41613713506464	4.37798438835347	5.86510224371821
TCGA-95-8494	3.36203498075137	5.1957491660492	0.750177705593057	7.74670711546273	1.44927082553272	3.60456953690769	0.758388465479352	4.07463387571746	7.0388783957809
TCGA-05-4397	2.08556062487263	5.06775916587012	4.91807609801297	3.47329337615746	0.953898432919056	3.41341806720972	0.54685742766799	5.87738353109705	5.74909173757196
TCGA-44-A47A	4.04238168697705	4.84711499008359	0.542802827427389	5.4600970721713	1.65438971117717	4.4762131688707	1.36148765214307	5.02174176952069	8.14255996691188
TCGA-55-8204	3.69971819022363	5.55552783260107	0.658188627995861	3.24592153269824	0.165043649483044	4.74433334738136	1.65461884496113	5.93950634315253	7.57044699207233
TCGA-50-5933	3.24197743132115	5.7699885502911	0.610794538087838	7.23022126986175	0.634779110909094	4.63211113934358	0.765025470000371	5.02417338079843	7.23176646918443
TCGA-NJ-A55R	4.39866503619777	5.13228893294926	4.76132783010978	6.38593830726253	0.42867840994823	4.23783901553078	2.75783400107343	5.36063115746349	6.19152119788892
TCGA-53-A4EZ	3.85367634323199	5.12789323853342	6.38011815428014	4.75568877685271	0.617486566413356	2.66430078534004	6.26679965604475	5.25839077996239	7.43752738133868
TCGA-NJ-A4YG	2.08664791275519	5.39092558138647	0.39011735366633	7.44911809871928	0.364124146720622	4.37228351288053	0.487074680051724	4.13407304772312	6.99485800899628
TCGA-55-8302	4.89404650336801	5.76443904904308	4.92970106313801	7.58035882708085	0.739502505610386	3.89543835238485	0.418351887785521	3.76189158854273	7.18682340059944
